@SampleID:
@Version:0.9.1
@Ranks:superkingdom|phylum|class|order|family|genus|species|strain

@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE	_CAMI_genomeID	_CAMI_OTU
379.1	strain	2|1224|28211|356|82115|379||379.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium||Rhizobium strain	0.0000	Otu897	379
379.2	strain	2|1224|28211|356|82115|379||379.2	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium||Rhizobium strain	0.0000	Otu74.0	379
193000.2	strain	2759|4890|147550|5114|5117|34399|193000|193000.2	Eukaryota|Ascomycota|Sordariomycetes|Diaporthales|Valsaceae|Phomopsis|Phomopsis columnaris|Phomopsis columnaris strain	0.0006	Phomopsis_columnaris_MPI-SP2-AT-0504	193000
379.4	strain	2|1224|28211|356|82115|379||379.4	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium||Rhizobium strain	0.0000	Otu83.0	379
379.5	strain	2|1224|28211|356|82115|379||379.5	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium||Rhizobium strain	0.0720	Otu21.0	379
379.6	strain	2|1224|28211|356|82115|379||379.6	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium||Rhizobium strain	0.0000	Otu888	379
379.7	strain	2|1224|28211|356|82115|379||379.7	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Rhizobium||Rhizobium strain	0.0000	Otu179.0	379
34073.11	strain	2|1224|28216|80840|80864|34072|34073|34073.11	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Variovorax|Variovorax paradoxus|Variovorax paradoxus strain	0.0000	Otu960	34073
32644.34	strain	||||||32644|32644.34	||||||unidentified|unidentified strain	0.0000	RNODE_274_length_1504_cov_11.90756	32644
45202.99	strain	||||||45202|45202.99	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_581_length_1595_cov_4.44509	45202
45202.152	strain	||||||45202|45202.152	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_467_length_4285_cov_163.04211	45202
45202.153	strain	||||||45202|45202.153	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_192_length_7636_cov_18.62687	45202
1262454.1	strain	2|1224|1236|72274|135621|286|294|1262454.1	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas fluorescens|Pseudomonas fluorescens Pf29Arp strain	0.0076	Otu943.0	135621
45202.151	strain	||||||45202|45202.151	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_6_length_1955_cov_9.45784	45202
45202.156	strain	||||||45202|45202.156	||||||unidentified plasmid|unidentified plasmid strain	0.0126	RNODE_210_length_2651_cov_13.95131	45202
45202.157	strain	||||||45202|45202.157	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_568_length_4215_cov_4.24868	45202
45202.154	strain	||||||45202|45202.154	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_41_length_1982_cov_209.61480	45202
45202.3	strain	||||||45202|45202.3	||||||unidentified plasmid|unidentified plasmid strain	0.0247	RNODE_178_length_3618_cov_3.32119	45202
1068978.1	strain	2|201174|1760|85010|2070|1813|1814|1068978.1	Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Amycolatopsis|Amycolatopsis methanolica|Amycolatopsis methanolica 239 strain	0.0000	Otu535.0	2070
45202.158	strain	||||||45202|45202.158	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_345_length_2889_cov_34.12033	45202
45202.159	strain	||||||45202|45202.159	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_15_length_2057_cov_7.49140	45202
85413.7	strain	2|1224|28211|356|41294|85413||85413.7	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bosea||Bosea strain	0.0000	Otu631.1	41294
1530123.1	strain	2|1224|1236|72274|468|469|1530123|1530123.1	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter seifertii|Acinetobacter seifertii strain	0.0000	Otu824	520709
1410620.2	strain	2|1224|28211|356|82115|323620|1410620|1410620.2	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Shinella|Shinella sp. DD12|Shinella sp. DD12 strain	0.0000	Otu187.0	323620
1410620.1	strain	2|1224|28211|356|82115|323620|1410620|1410620.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Shinella|Shinella sp. DD12|Shinella sp. DD12 strain	0.0000	Otu528	1410620
1356854.1	strain	2|1239|91061|1385|186823|29330|1450|1356854.1	Bacteria|Firmicutes|Bacilli|Bacillales|Alicyclobacillaceae|Alicyclobacillus|Alicyclobacillus acidoterrestris|Alicyclobacillus acidoterrestris ATCC 49025 strain	0.0000	Otu874	1356854
591159.1	strain	2|201174|1760|85011|2062|1883|1938|591159.1	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces viridochromogenes|Streptomyces viridochromogenes DSM 40736 strain	0.0000	Otu990	591159
45202.101	strain	||||||45202|45202.101	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_463_length_2242_cov_48.39465	45202
487316.1	strain	2|1224|1236|72274|468|469|487316|487316.1	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter soli|Acinetobacter soli strain	0.0000	Otu961	487316
20.1	strain	2|1224|28211|204458|76892|20||20.1	Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Phenylobacterium||Phenylobacterium strain	0.0000	Otu1085	20
20.2	strain	2|1224|28211|204458|76892|20||20.2	Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Phenylobacterium||Phenylobacterium strain	0.1403	Otu211.0	20
20.3	strain	2|1224|28211|204458|76892|20||20.3	Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Phenylobacterium||Phenylobacterium strain	0.6029	Otu99.0	20
1156918.1	strain	2|1224|28216|80840|506|507|511|1156918.1	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Alcaligenes|Alcaligenes faecalis|Alcaligenes faecalis subsp. faecalis NCIB 8687 strain	0.0000	Otu950.1	506
65497.1	strain	2|201174|1760|85010|2070|65496|65497|65497.1	Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Actinoalloteichus|Actinoalloteichus cyanogriseus|Actinoalloteichus cyanogriseus strain	0.1062	Otu275.0	2070
262132.1	strain	2759|4890|147541|1111111|1111112|227045|262132|262132.1	Eukaryota|Ascomycota|Dothideomycetes|Venturiales|Sympoventuriaceae|Ochroconis|Ochroconis tshawytschae|Ochroconis tshawytschae strain	0.0006	Ochroconis_tshawytschae_MPI-SP2-AT-0416	262132
1144338.3	strain	2|1224|1236|72274|135621|286|1144338|1144338.3	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas sp. GM79|Pseudomonas sp. GM79 strain	0.0000	Otu891	1144338
1144338.2	strain	2|1224|1236|72274|135621|286|1144338|1144338.2	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas sp. GM79|Pseudomonas sp. GM79 strain	0.0645	Otu14.0	286
1144338.1	strain	2|1224|1236|72274|135621|286|1144338|1144338.1	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas sp. GM79|Pseudomonas sp. GM79 strain	0.0000	Otu212.0	286
1439940.1	strain	2|1224|1236|72274|135621|286|1439940|1439940.1	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas sp. BAY1663|Pseudomonas sp. BAY1663 strain	0.0000	Otu872	1439940
1760.8	strain	2|201174|1760|||||1760.8	Bacteria|Actinobacteria|Actinobacteria|||||Actinobacteria strain	0.0000	Otu654	1760
61235.1	strain	2759|4890|147550|5125|110618|5506|61235|61235.1	Eukaryota|Ascomycota|Sordariomycetes|Hypocreales|Nectriaceae|Fusarium|Fusarium equiseti|Fusarium equiseti strain	0.0002	Fusarium_equiseti_MPI-CAGE-CH-0233	61235
32644.41	strain	||||||32644|32644.41	||||||unidentified|unidentified strain	0.0000	RNODE_385_length_2039_cov_10.22707	32644
32644.91	strain	||||||32644|32644.91	||||||unidentified|unidentified strain	6.5652	RNODE_416_length_1581_cov_3.82938	32644
1760.2	strain	2|201174|1760|||||1760.2	Bacteria|Actinobacteria|Actinobacteria|||||Actinobacteria strain	0.0000	Otu774	1760
1760.3	strain	2|201174|1760|||||1760.3	Bacteria|Actinobacteria|Actinobacteria|||||Actinobacteria strain	0.0000	Otu771	1760
1760.1	strain	2|201174|1760|||||1760.1	Bacteria|Actinobacteria|Actinobacteria|||||Actinobacteria strain	0.0000	Otu823	1760
1760.6	strain	2|201174|1760|||||1760.6	Bacteria|Actinobacteria|Actinobacteria|||||Actinobacteria strain	0.0000	Otu739	1760
1760.7	strain	2|201174|1760|||||1760.7	Bacteria|Actinobacteria|Actinobacteria|||||Actinobacteria strain	0.0000	Otu645	1760
1760.4	strain	2|201174|1760|||||1760.4	Bacteria|Actinobacteria|Actinobacteria|||||Actinobacteria strain	0.0000	Otu677	1760
1760.5	strain	2|201174|1760|||||1760.5	Bacteria|Actinobacteria|Actinobacteria|||||Actinobacteria strain	0.0000	Otu738	1760
709986.1	strain	2|1297|188787|118964|183710|1298|309887|709986.1	Bacteria|Deinococcus-Thermus|Deinococci|Deinococcales|Deinococcaceae|Deinococcus|Deinococcus maricopensis|Deinococcus maricopensis DSM 21211 strain	0.0000	Otu916.0	1298
1449976.1	strain	2|201174|1760|85010|2070|43356|43357|1449976.1	Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Kutzneria|Kutzneria albida|Kutzneria albida DSM 43870 strain	0.0000	Otu1010	1449976
32644.94	strain	||||||32644|32644.94	||||||unidentified|unidentified strain	0.0000	RNODE_123_length_2054_cov_30.18504	32644
251221.1	strain	2|1117|307596|307595|1890422|33071|33072|251221.1	Bacteria|Cyanobacteria|Gloeobacteria|Gloeobacterales|Gloeobacteraceae|Gloeobacter|Gloeobacter violaceus|Gloeobacter violaceus PCC 7421 strain	0.0000	Otu873	251221
32644.156	strain	||||||32644|32644.156	||||||unidentified|unidentified strain	0.0000	RNODE_3_length_2132_cov_9.73460	32644
32644.157	strain	||||||32644|32644.157	||||||unidentified|unidentified strain	0.0000	RNODE_9_length_1992_cov_4.69492	32644
485918.1	strain	2|976|1853228|1853229|563835|79328|79329|485918.1	Bacteria|Bacteroidetes|Chitinophagia|Chitinophagales|Chitinophagaceae|Chitinophaga|Chitinophaga pinensis|Chitinophaga pinensis DSM 2588 strain	0.0000	Otu480.0	563835
32644.155	strain	||||||32644|32644.155	||||||unidentified|unidentified strain	0.0000	RNODE_209_length_3433_cov_79.37027	32644
45202.202	strain	||||||45202|45202.202	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_128_length_2643_cov_8.66196	45202
32644.153	strain	||||||32644|32644.153	||||||unidentified|unidentified strain	0.0000	RNODE_445_length_2035_cov_5.02735	32644
32644.150	strain	||||||32644|32644.150	||||||unidentified|unidentified strain	0.0000	RNODE_72_length_2497_cov_7.54950	32644
32644.151	strain	||||||32644|32644.151	||||||unidentified|unidentified strain	0.0000	RNODE_330_length_1588_cov_2.46424	32644
32644.158	strain	||||||32644|32644.158	||||||unidentified|unidentified strain	0.0000	RNODE_206_length_1596_cov_53.17090	32644
32644.159	strain	||||||32644|32644.159	||||||unidentified|unidentified strain	0.0005	RNODE_52_length_1655_cov_3.75934	32644
350054.1	strain	2|201174|1760|85007|1762|1763|1804|350054.1	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium|Mycobacterium gilvum|Mycobacterium gilvum PYR-GCK strain	0.0076	Otu779.0	1762
1429046.1	strain	2|201174|1760|85007|85025|1827|1829|1429046.1	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Nocardiaceae|Rhodococcus|Rhodococcus rhodochrous|Rhodococcus rhodochrous ATCC 21198 strain	0.0000	Otu798.0	1827
32644.6	strain	||||||32644|32644.6	||||||unidentified|unidentified strain	0.0000	RNODE_414_length_1523_cov_18.59893	32644
32644.7	strain	||||||32644|32644.7	||||||unidentified|unidentified strain	0.0000	RNODE_212_length_4097_cov_3.86528	32644
32644.4	strain	||||||32644|32644.4	||||||unidentified|unidentified strain	0.0000	RNODE_239_length_2392_cov_75.72363	32644
32644.5	strain	||||||32644|32644.5	||||||unidentified|unidentified strain	0.0000	RNODE_409_length_1368_cov_5.05646	32644
32644.2	strain	||||||32644|32644.2	||||||unidentified|unidentified strain	0.0000	RNODE_29_length_2138_cov_51.39745	32644
32644.3	strain	||||||32644|32644.3	||||||unidentified|unidentified strain	0.0000	RNODE_453_length_1486_cov_93.02213	32644
32644.1	strain	||||||32644|32644.1	||||||unidentified|unidentified strain	0.0000	RNODE_276_length_1745_cov_5.73070	32644
32644.184	strain	||||||32644|32644.184	||||||unidentified|unidentified strain	0.0000	RNODE_302_length_1793_cov_4.21739	32644
32644.8	strain	||||||32644|32644.8	||||||unidentified|unidentified strain	0.0114	RNODE_63_length_9116_cov_7.17902	32644
32644.9	strain	||||||32644|32644.9	||||||unidentified|unidentified strain	0.0000	RNODE_596_length_1535_cov_4.05353	32644
5046.1	strain	2759|4890|147550|5125||284134|5046|5046.1	Eukaryota|Ascomycota|Sordariomycetes|Hypocreales||Sarocladium|Sarocladium strictum|Sarocladium strictum strain	0.0003	Sarocladium_strictum_MPI-SWE4-AT-0554	5046
5046.2	strain	2759|4890|147550|5125||284134|5046|5046.2	Eukaryota|Ascomycota|Sordariomycetes|Hypocreales||Sarocladium|Sarocladium strictum|Sarocladium strictum strain	0.0012	Sarocladium_strictum_MPI-IT2-AT-0306	5046
32644.90	strain	||||||32644|32644.90	||||||unidentified|unidentified strain	0.0000	RNODE_285_length_1358_cov_4.40719	32644
45202.185	strain	||||||45202|45202.185	||||||unidentified plasmid|unidentified plasmid strain	0.0004	RNODE_504_length_4144_cov_7.77525	45202
32644.92	strain	||||||32644|32644.92	||||||unidentified|unidentified strain	0.0023	RNODE_484_length_2351_cov_3.78450	32644
32644.93	strain	||||||32644|32644.93	||||||unidentified|unidentified strain	1.5352	RNODE_198_length_2135_cov_8.85376	32644
523850.1	strain	2157|28890|183968|2258|2259|2263|342948|523850.1	Archaea|Euryarchaeota|Thermococci|Thermococcales|Thermococcaceae|Thermococcus|Thermococcus onnurineus|Thermococcus onnurineus NA1 strain	0.0000	Otu894	523850
32644.95	strain	||||||32644|32644.95	||||||unidentified|unidentified strain	0.0012	RNODE_88_length_5256_cov_29.93752	32644
32644.96	strain	||||||32644|32644.96	||||||unidentified|unidentified strain	0.1838	RNODE_83_length_6134_cov_3.71057	32644
32644.97	strain	||||||32644|32644.97	||||||unidentified|unidentified strain	0.1419	RNODE_461_length_26656_cov_11.43708	32644
32644.98	strain	||||||32644|32644.98	||||||unidentified|unidentified strain	0.0000	RNODE_233_length_1740_cov_3.83120	32644
32644.99	strain	||||||32644|32644.99	||||||unidentified|unidentified strain	0.0000	RNODE_588_length_1894_cov_3.77861	32644
45202.155	strain	||||||45202|45202.155	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_37_length_1566_cov_13.53497	45202
46913.2	strain	2|1224|28211|356|45401|46913||46913.2	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Devosia||Devosia strain	0.0000	Otu411.0	45401
46913.3	strain	2|1224|28211|356|45401|46913||46913.3	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Devosia||Devosia strain	0.0000	Otu128.0	45401
46913.1	strain	2|1224|28211|356|45401|46913||46913.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Devosia||Devosia strain	0.0000	Otu36.0	45401
796325.1	strain	2759|4890|147550|1028384|1033978|398412|796325|796325.1	Eukaryota|Ascomycota|Sordariomycetes|Glomerellales|Plectosphaerellaceae|Gibellulopsis|Gibellulopsis nigrescens|Gibellulopsis nigrescens strain	0.0763	Gibellulopsis_nigrescens_MPI-SP2-AT-0410	796325
45202.186	strain	||||||45202|45202.186	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_58_length_3492_cov_8.06052	45202
935543.1	strain	2|1224|28216|80840|119060|32008|935543|935543.1	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia sp. WSM4176|Burkholderia sp. WSM4176 strain	0.0000	Otu625	935543
591167.1	strain	2|201174|1760|85011|2062|1883|1169025|591167.1	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces pratensis|Streptomyces pratensis ATCC 33331 strain	0.0000	Otu1038	591167
45202.48	strain	||||||45202|45202.48	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_313_length_7631_cov_9.92207	45202
497964.1	strain	2|74201|134549|1836787|1836792|295577|191863|497964.1	Bacteria|Verrucomicrobia|Spartobacteria|Chthoniobacterales|Chthoniobacteraceae|Chthoniobacter|Chthoniobacter flavus|Chthoniobacter flavus Ellin428 strain	0.0000	Otu1021	497964
45202.43	strain	||||||45202|45202.43	||||||unidentified plasmid|unidentified plasmid strain	0.0027	RNODE_363_length_5653_cov_18.32623	45202
45202.42	strain	||||||45202|45202.42	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_278_length_7999_cov_5.67456	45202
45202.41	strain	||||||45202|45202.41	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_34_length_5214_cov_5.85112	45202
45202.40	strain	||||||45202|45202.40	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_553_length_2015_cov_11.90704	45202
45202.47	strain	||||||45202|45202.47	||||||unidentified plasmid|unidentified plasmid strain	0.0002	RNODE_328_length_1676_cov_7.54655	45202
45202.46	strain	||||||45202|45202.46	||||||unidentified plasmid|unidentified plasmid strain	0.0002	RNODE_2_length_1508_cov_3.94751	45202
45202.45	strain	||||||45202|45202.45	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_490_length_2089_cov_29.26998	45202
45202.44	strain	||||||45202|45202.44	||||||unidentified plasmid|unidentified plasmid strain	0.0072	RNODE_586_length_6115_cov_7.69537	45202
1144318.1	strain	2|1224|28216|80840|80864|52972|1144318|1144318.1	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Polaromonas|Polaromonas sp. CF318|Polaromonas sp. CF318 strain	0.0000	Otu491.1	80864
45202.118	strain	||||||45202|45202.118	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_293_length_11038_cov_5.01480	45202
45202.119	strain	||||||45202|45202.119	||||||unidentified plasmid|unidentified plasmid strain	0.0040	RNODE_288_length_3164_cov_59.95449	45202
45202.116	strain	||||||45202|45202.116	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_1_length_6898_cov_7.60442	45202
45202.117	strain	||||||45202|45202.117	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_232_length_21840_cov_9.43432	45202
45202.114	strain	||||||45202|45202.114	||||||unidentified plasmid|unidentified plasmid strain	0.0005	RNODE_95_length_4335_cov_11.95711	45202
45202.115	strain	||||||45202|45202.115	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_199_length_3758_cov_10.79550	45202
106590.1	strain	2|1224|28216|80840|119060|106589|106590|106590.1	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Cupriavidus|Cupriavidus necator|Cupriavidus necator strain	0.0000	Otu130.0	119060
45202.113	strain	||||||45202|45202.113	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_475_length_9205_cov_9.11194	45202
45202.110	strain	||||||45202|45202.110	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_215_length_3095_cov_6.61373	45202
45202.111	strain	||||||45202|45202.111	||||||unidentified plasmid|unidentified plasmid strain	0.0000	RNODE_19_length_30312_cov_10.20690	45202
358220.2	strain	2|1224|28216|80840|80864|12916|358220|358220.2	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Acidovorax|Acidovorax sp. KKS102|Acidovorax sp. KKS102 strain	0.0000	Otu1085.0	80864
358220.3	strain	2|1224|28216|80840|80864|12916|358220|358220.3	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Acidovorax|Acidovorax sp. KKS102|Acidovorax sp. KKS102 strain	0.0377	LjRoot120	358220
